dataset,type,model_file,threshold,lobes,sites,avg_fps,render_output_dir,base_model_dir,mean_culled_gaussians,culled_gaussians_percent,SSIM,FLIP,baseline_avg_fps,fps_delta_vs_baseline,fps_speedup_vs_baseline,fps_percent_change_vs_baseline,config_value,config_label,quality_preserving,utility_score
ship,SV,sv_s10_t0_01_temp5.npz,0.5,,10.0,264.64,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,34687.32,14.58,1.0,0.001,260.97333333333336,3.6666666666666288,1.0140499667909875,1.4049966790987467,10.0,sites=10,True,1.8022727272727272
ship,SV,sv_s15_t0_01_temp5.npz,0.5,,15.0,249.35,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_5,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,36062.78,15.16,1.0,0.001,260.97333333333336,-11.623333333333363,0.9554616052725693,-4.453839472743071,15.0,sites=15,True,1.665909090909091
ship,SV,sv_s15_t0_01_temp5.npz,0.6,,15.0,251.19,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,40578.79,17.05,1.0,0.0012,260.97333333333336,-9.78333333333336,0.9625121340622285,-3.7487865937771536,15.0,sites=15,True,1.643181818181818
ship,SV,sv_s8_t0_01_temp5.npz,0.6,,8.0,272.13,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_6,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,38586.88,16.22,1.0,0.0013,260.97333333333336,11.156666666666638,1.0427502171358503,4.2750217135850255,8.0,sites=8,True,1.8295454545454546
ship,SV,sv_s15_t0_01_temp5.npz,0.7,,15.0,254.23,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,46576.08,19.58,1.0,0.0018,260.97333333333336,-6.743333333333368,0.9741608338016654,-2.5839166198334595,15.0,sites=15,True,1.5454545454545454
ship,SV,sv_s8_t0_01_temp5.npz,0.7,,8.0,275.05,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_7,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,44650.73,18.77,1.0,0.002,260.97333333333336,14.076666666666654,1.0539390997803095,5.393909978030953,8.0,sites=8,True,1.727272727272727
ship,SV,sv_s15_t0_01_temp5.npz,0.8,,15.0,259.53,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,56190.07,23.62,0.999,0.0036,260.97333333333336,-1.4433333333333849,0.9944694221631838,-0.5530577836816208,15.0,sites=15,True,1.0386363636363636
ship,SV,sv_s10_t0_01_temp5.npz,0.8,,10.0,275.9,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,55125.81,23.17,0.999,0.0038,260.97333333333336,14.92666666666662,1.057196137536402,5.719613753640207,10.0,sites=10,True,1.2340909090909091
ship,SV,sv_s8_t0_01_temp5.npz,0.8,,8.0,281.25,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_8,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,54685.44,22.98,0.999,0.004,260.97333333333336,20.276666666666642,1.0776963163541613,7.76963163541613,8.0,sites=8,True,1.2636363636363637
ship,SV,sv_s15_t0_01_temp5.npz,0.9,,15.0,273.51,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_15\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,78054.75,32.81,0.994,0.0121,260.97333333333336,12.536666666666633,1.0480381137280947,4.8038113728094745,15.0,sites=15,False,0.9568181818181818
ship,SV,sv_s10_t0_01_temp5.npz,0.9,,10.0,292.98,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_10\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,78708.51,33.08,0.994,0.0134,260.97333333333336,32.00666666666666,1.1226434373882388,12.264343738823879,10.0,sites=10,False,1.1159090909090907
ship,SV,sv_s8_t0_01_temp5.npz,0.9,,8.0,298.24,C:\Bachelorproef\Github\nerficg\SG_test\npz_files\ship\SV\threshold_0_01\sites_8\inference\threshold_0_9,C:\Bachelorproef\Github\nerficg\output\FasterGS\ship_2026-05-08-15-56-34,78840.55,33.14,0.993,0.014,260.97333333333336,37.26666666666665,1.1427987533847646,14.279875338476455,8.0,sites=8,False,1.134090909090909
